product_id,category,color,size,season,supplier,cost_price,list_price
P012152,bottoms,blue,m,fall,supplierb,15.82,108.87
P012153,shoes,white,xs,fall,supplierd,74.89,195.27
P012154,accessories,blue,s,winter,supplierc,43.61,72.65
P012155,dresses,black,m,spring,supplierb,51.28,149.86
P012156,bottoms,black,l,fall,supplierd,20.32,10.7
P012157,dresses,green,m,fall,supplierd,49.27,197.87
P012158,bottoms,yellow,xl,spring,suppliera,24.05,139.67
P012159,bottoms,blue,s,winter,supplierb,18.97,174.46
P012160,accessories,yellow,xl,spring,supplierc,8.08,125.77
P012161,tops,white,xl,winter,supplierb,32.25,151.6
P012162,shoes,blue,l,summer,supplierd,61.16,111.78
P012163,shoes,red,m,fall,supplierc,71.83,62.19
P012164,shoes,green,xl,summer,suppliera,61.78,46.6
P012165,tops,red,s,spring,supplierd,48.62,52.84
P012166,dresses,green,m,summer,supplierd,66.94,84.65
P012167,shoes,green,xl,summer,supplierc,46.36,93.21
P012168,dresses,green,xs,summer,supplierc,60.33,83.75
P012169,tops,red,xs,winter,supplierc,17.68,33.53
P012170,tops,green,xs,fall,suppliera,64.92,178.15
P012171,accessories,blue,xl,winter,supplierd,44.75,164.03
P012172,shoes,blue,l,winter,supplierc,44.2,81.39
P012173,accessories,red,xl,summer,suppliera,65.8,83.86
P012174,shoes,black,s,fall,supplierd,55.37,149.86
P012175,tops,black,xs,winter,supplierc,10.45,185.77
P012176,tops,red,xl,summer,supplierd,18.05,174.0
P012177,bottoms,green,xs,spring,supplierd,46.29,151.11
P012178,bottoms,green,s,winter,supplierc,38.04,55.05
P012179,tops,green,l,fall,suppliera,19.18,47.27
P012180,tops,red,l,winter,supplierb,49.89,123.1
P012181,dresses,green,l,summer,suppliera,49.97,160.62
P012182,dresses,blue,xs,summer,supplierb,39.23,135.9
P012183,accessories,green,xl,winter,supplierc,50.43,42.15
P012184,bottoms,red,m,winter,suppliera,73.47,138.72
P012185,bottoms,green,s,fall,supplierd,16.68,52.57
P012186,tops,blue,xs,spring,supplierd,40.59,185.53
P012187,tops,yellow,s,fall,supplierc,59.13,189.11
P012188,accessories,red,xs,summer,supplierb,57.8,26.37
P012189,bottoms,black,l,summer,supplierc,44.83,113.97
P012190,dresses,red,s,spring,suppliera,63.33,121.47
P012191,shoes,white,m,spring,supplierc,73.67,83.5
P012192,accessories,black,l,spring,supplierb,79.69,142.16
P012193,shoes,black,l,winter,suppliera,5.66,99.31
P012194,dresses,,m,fall,supplierd,29.53,158.43
P012195,dresses,white,m,winter,supplierb,18.36,109.88
P012196,shoes,black,l,summer,supplierd,22.95,98.33
P012197,accessories,yellow,m,fall,suppliera,39.52,159.92
P012198,shoes,green,l,spring,supplierc,68.11,59.82
P012199,accessories,white,xl,summer,supplierb,18.76,88.05
P012200,accessories,white,xs,fall,supplierb,42.08,52.37
P012201,tops,yellow,xl,fall,supplierd,66.18,171.12
P012202,bottoms,yellow,xs,winter,supplierd,46.0,63.25
P012203,bottoms,red,xs,fall,supplierd,17.52,79.13
P012204,dresses,red,xl,fall,supplierb,12.77,42.85
P012205,tops,red,xs,summer,suppliera,79.45,89.92
P012206,bottoms,white,xs,fall,supplierd,63.42,188.13
P012207,accessories,blue,l,summer,supplierc,66.05,160.32
P012208,accessories,red,xs,summer,supplierb,55.76,93.83
P012209,shoes,blue,m,winter,supplierc,62.87,34.86
P012210,shoes,black,xs,winter,suppliera,49.74,18.78
P012211,accessories,green,s,fall,supplierb,64.87,169.0
P012212,accessories,yellow,l,summer,supplierb,77.29,184.61
P012213,shoes,green,l,fall,suppliera,45.19,82.98
P012214,bottoms,blue,xs,winter,supplierd,43.51,170.9
P012215,dresses,yellow,s,spring,supplierd,54.78,123.37
P012216,shoes,white,s,fall,supplierb,76.47,13.13
P012217,bottoms,green,l,winter,suppliera,31.73,63.25
P012218,bottoms,blue,xl,summer,suppliera,34.31,177.87
P012219,bottoms,red,s,summer,supplierd,57.44,187.94
P012220,tops,blue,xs,winter,supplierd,37.39,29.67
P012221,tops,black,m,spring,supplierd,44.59,34.68
P012222,bottoms,yellow,xl,fall,suppliera,70.44,91.07
P012223,accessories,blue,xs,spring,suppliera,51.47,67.86
P012224,tops,red,xs,winter,supplierb,70.26,119.46
P012225,shoes,blue,xl,fall,supplierd,53.2,192.73
P012226,tops,red,m,spring,supplierd,47.83,82.12
P012227,accessories,yellow,xl,fall,supplierb,35.14,24.39
P012228,dresses,red,l,winter,supplierd,40.81,178.22
P012229,???,black,xs,spring,suppliera,32.19,172.22
P012230,bottoms,black,l,fall,supplierd,29.79,190.16
P012231,bottoms,green,l,spring,supplierd,24.87,194.47
P012232,bottoms,red,l,spring,supplierb,48.36,74.92
P012233,dresses,red,m,summer,supplierd,27.27,165.54
P012234,accessories,red,xs,summer,supplierb,53.29,111.83
P012235,shoes,green,l,summer,supplierc,73.99,43.96
P012236,accessories,white,l,spring,supplierd,33.91,18.65
P012237,dresses,black,l,fall,supplierd,53.22,10.26
P012238,bottoms,black,s,spring,supplierb,69.78,175.75
P012239,accessories,red,xs,fall,suppliera,31.93,142.34
P012240,shoes,green,l,spring,suppliera,35.66,194.21
P012241,bottoms,red,m,spring,suppliera,78.5,70.59
P012242,shoes,black,s,summer,suppliera,15.69,172.85
P012243,tops,yellow,s,fall,supplierd,12.34,174.67
P012244,shoes,green,xl,spring,suppliera,19.99,32.73
P012245,bottoms,blue,m,winter,supplierc,19.4,151.18
P012246,tops,black,xl,winter,supplierb,74.71,120.4
P012247,bottoms,blue,s,summer,supplierb,22.17,44.69
P012248,bottoms,white,xl,fall,supplierb,9.6,93.67
P012249,tops,blue,xl,fall,supplierb,53.44,113.26
P012250,shoes,green,xl,fall,supplierd,37.94,183.45
P012251,dresses,blue,l,fall,supplierc,31.65,12.43
P012252,dresses,white,s,winter,suppliera,35.78,171.07
P012253,dresses,black,xl,spring,supplierd,57.48,53.94
P012254,dresses,white,m,winter,supplierd,44.28,107.42
P012255,accessories,green,l,summer,supplierb,26.29,164.25
P012256,dresses,yellow,s,spring,suppliera,62.93,162.47
P012257,tops,yellow,s,summer,supplierb,76.99,135.04
P012258,dresses,blue,xs,spring,supplierc,50.7,91.5
P012259,bottoms,blue,s,spring,supplierc,11.21,169.48
P012260,dresses,green,xl,winter,supplierb,33.24,164.28
P012261,shoes,red,xs,summer,suppliera,36.71,91.29
P012262,tops,green,s,summer,supplierb,11.87,41.38
P012263,tops,green,l,fall,supplierb,44.01,143.08
P012264,accessories,white,s,winter,supplierd,10.52,61.37
P012265,bottoms,white,l,summer,supplierc,10.02,48.25
P012266,tops,green,s,summer,suppliera,32.19,88.72
P012267,shoes,black,s,fall,supplierd,16.25,145.53
P012268,dresses,blue,xl,spring,supplierc,15.72,31.26
P012269,tops,green,s,winter,supplierb,30.74,117.38
P012270,shoes,red,xl,spring,supplierc,25.89,108.0
P012271,dresses,blue,xs,fall,suppliera,52.66,90.01
P012272,accessories,black,s,summer,supplierb,28.32,135.35
P012273,tops,green,xl,fall,supplierb,48.23,138.28
P012274,tops,yellow,l,spring,supplierd,50.07,68.49
P012275,shoes,black,xs,fall,supplierb,31.61,21.1
P012276,bottoms,yellow,xs,summer,suppliera,62.74,151.64
P012277,accessories,blue,l,fall,supplierb,17.16,173.63
P012278,bottoms,red,xs,fall,suppliera,52.25,128.63
P012279,tops,blue,l,fall,suppliera,19.44,109.29
P012280,bottoms,yellow,m,spring,supplierd,39.64,102.68
P012281,dresses,yellow,xl,fall,suppliera,55.38,35.69
P012282,accessories,blue,s,summer,supplierb,76.73,98.81
P012283,bottoms,yellow,xs,spring,supplierc,19.41,21.02
P012284,dresses,green,m,winter,supplierc,40.38,45.12
P012285,shoes,blue,l,spring,supplierd,55.66,95.09
P012286,bottoms,green,s,spring,supplierd,20.94,83.26
P012287,???,green,l,summer,supplierb,17.36,168.25
P012288,dresses,yellow,l,summer,supplierd,61.09,169.73
P012289,bottoms,yellow,l,fall,suppliera,72.09,194.91
P012290,shoes,black,xs,spring,supplierb,72.31,131.81
P012291,bottoms,yellow,m,summer,supplierc,29.05,112.99
P012292,dresses,red,xs,summer,supplierd,69.73,16.35
P012293,bottoms,green,s,spring,suppliera,63.62,101.73
P012294,accessories,white,m,winter,supplierb,57.25,71.85
P012295,tops,,s,fall,supplierd,22.54,138.06
P012296,dresses,yellow,xs,summer,suppliera,10.15,151.51
P012297,dresses,black,xl,winter,supplierd,49.27,181.04
P012298,dresses,green,xl,winter,supplierc,62.63,80.75
P012299,dresses,,m,summer,supplierd,18.63,25.35
P012300,bottoms,black,xl,spring,suppliera,7.61,70.2
P012301,accessories,blue,l,spring,supplierb,52.23,97.81
P012302,shoes,green,xl,summer,supplierc,36.92,131.72
P012303,accessories,red,xl,winter,supplierb,55.03,20.88
P012304,dresses,green,l,summer,supplierb,72.12,146.75
P012305,bottoms,,l,summer,supplierb,20.12,44.48
P012306,bottoms,white,s,winter,suppliera,56.18,25.86
P012307,dresses,black,xs,spring,supplierd,26.76,125.73
P012308,bottoms,black,m,winter,supplierc,37.1,43.26
P012309,dresses,red,l,spring,supplierd,60.03,154.87
P012310,accessories,blue,m,winter,supplierd,10.34,159.77
P012311,tops,red,s,spring,supplierb,21.48,23.71
P012312,bottoms,red,xl,summer,supplierb,10.55,174.27
P012313,dresses,green,xs,spring,suppliera,72.45,133.66
P012314,dresses,white,xs,fall,suppliera,45.47,161.86
P012315,bottoms,,l,spring,suppliera,70.07,88.19
P012316,shoes,red,xl,fall,supplierb,46.37,143.54
P012317,dresses,red,xs,spring,supplierd,73.64,35.65
P012318,bottoms,yellow,m,fall,supplierd,21.95,75.68
P012319,dresses,blue,xl,spring,supplierb,42.31,116.46
P012320,shoes,blue,l,summer,supplierc,66.03,33.67
P012321,tops,yellow,m,spring,supplierd,22.5,67.71
P012322,shoes,white,xs,summer,supplierd,21.05,165.24
P012323,accessories,black,m,spring,supplierb,73.75,173.4
P012324,bottoms,red,xl,summer,suppliera,56.01,153.36
P012325,shoes,green,m,fall,supplierd,25.76,145.84
P012326,tops,yellow,l,summer,supplierd,51.34,81.5
P012327,dresses,blue,xs,summer,supplierb,74.01,182.27
P012328,bottoms,red,m,winter,supplierc,26.2,20.42
P012329,shoes,green,m,winter,supplierd,47.41,115.69
P012330,tops,red,s,summer,suppliera,28.97,115.95
P012331,shoes,white,xl,winter,supplierc,27.75,128.04
P012332,accessories,yellow,l,fall,supplierd,62.36,131.4
P012333,bottoms,white,xs,summer,supplierd,28.87,91.25
P012334,dresses,green,m,summer,supplierc,39.74,52.48
P012335,tops,,s,summer,supplierd,34.04,163.26
P012336,shoes,yellow,xl,spring,supplierd,67.32,73.04
P012337,bottoms,white,l,winter,supplierd,6.87,68.24
P012338,shoes,blue,s,winter,suppliera,39.93,115.05
P012339,bottoms,green,xl,winter,supplierb,28.78,105.8
P012340,accessories,yellow,xs,spring,supplierb,57.13,19.17
P012341,shoes,green,l,winter,supplierb,68.18,90.23
P012342,accessories,red,xs,fall,supplierb,40.76,180.81
P012343,tops,green,xl,summer,supplierd,7.58,112.16
P012344,accessories,red,m,summer,supplierc,35.36,144.87
P012345,bottoms,blue,m,winter,supplierd,59.03,149.72
P012346,tops,yellow,m,spring,supplierd,25.38,78.5
P012347,shoes,red,xs,summer,supplierd,30.94,165.9
P012348,shoes,yellow,xs,fall,supplierd,76.59,188.82
P012349,bottoms,blue,xs,fall,supplierb,21.31,174.13
P012350,dresses,white,m,summer,supplierb,41.19,171.66
P012351,dresses,blue,xl,summer,suppliera,31.62,150.01
P012352,shoes,black,m,fall,supplierd,7.96,164.65
P012353,bottoms,red,xl,winter,supplierb,25.97,53.37
P012354,dresses,white,xl,spring,supplierd,39.52,19.42
P012355,accessories,blue,xl,fall,supplierd,62.05,26.49
P012356,shoes,green,l,summer,supplierb,64.18,138.5
P012357,accessories,red,xs,summer,supplierc,66.8,74.51
P012358,bottoms,blue,xl,fall,suppliera,62.93,177.83
P012359,accessories,white,xl,winter,supplierd,6.61,144.98
P012360,dresses,yellow,xl,summer,suppliera,27.18,61.98
P012361,dresses,green,xs,summer,supplierc,6.55,31.99
P012362,tops,yellow,l,winter,supplierc,62.73,135.52
P012363,shoes,red,xs,winter,supplierc,78.08,107.11
P012364,bottoms,white,m,summer,supplierc,52.07,18.23
P012365,shoes,green,xs,winter,supplierb,36.48,55.68
P012366,???,yellow,xs,fall,supplierd,62.29,166.23
P012367,bottoms,black,s,fall,supplierc,65.41,157.95
P012368,bottoms,green,s,spring,suppliera,62.52,122.49
P012369,dresses,yellow,l,spring,suppliera,51.61,82.95
P012370,accessories,red,xs,fall,supplierd,29.11,73.42
P012371,dresses,black,s,summer,supplierb,10.44,151.3
P012372,dresses,blue,xs,summer,supplierc,70.85,186.95
P012373,tops,black,xl,summer,supplierc,69.29,74.73
P012374,dresses,black,s,winter,supplierd,48.41,110.41
P012375,shoes,black,s,summer,supplierb,47.29,47.13
P012376,bottoms,green,s,fall,supplierb,74.44,105.43
P012377,dresses,black,xs,fall,supplierb,42.86,154.46
P012378,shoes,black,xl,spring,supplierc,79.37,21.26
P012379,accessories,blue,xs,spring,supplierc,28.89,138.07
P012380,bottoms,black,s,winter,suppliera,51.59,14.92
P012381,accessories,yellow,xl,winter,supplierd,74.77,36.69
P012382,shoes,green,s,winter,supplierb,36.07,181.44
P012383,accessories,white,l,winter,supplierb,49.92,77.62
P012384,accessories,white,xl,spring,supplierb,21.26,152.47
P012385,accessories,green,l,summer,supplierb,29.44,97.79
P012386,dresses,green,m,summer,supplierc,61.91,98.85
P012387,dresses,black,s,winter,suppliera,26.76,39.93
P012388,dresses,green,m,summer,supplierd,67.36,154.59
P012389,bottoms,black,xs,summer,suppliera,56.27,86.21
P012390,shoes,red,l,spring,supplierd,6.32,71.29
P012391,dresses,blue,m,spring,supplierc,49.85,62.53
P012392,accessories,blue,m,fall,supplierc,19.34,152.82
P012393,accessories,blue,s,fall,supplierb,46.55,43.27
P012394,accessories,red,xl,winter,supplierb,19.52,95.79
P012395,accessories,blue,s,spring,supplierd,71.91,38.41
P012396,tops,black,s,winter,supplierb,41.32,66.67
P012397,bottoms,yellow,xs,winter,supplierc,35.32,27.82
P012398,shoes,white,l,spring,supplierd,57.86,23.15
P012399,shoes,blue,xs,summer,supplierc,40.94,105.52
P012400,dresses,blue,xl,spring,supplierc,32.0,158.71
P012401,tops,black,m,summer,suppliera,32.45,134.25
P012402,shoes,yellow,l,fall,supplierb,47.34,47.63
P012403,bottoms,black,xs,winter,supplierd,5.84,111.74
P012404,accessories,blue,xs,winter,supplierd,55.85,148.8
P012405,dresses,green,xl,fall,supplierd,67.51,44.18
P012406,bottoms,red,m,winter,suppliera,79.92,182.77
P012407,???,,m,fall,supplierb,75.07,95.97
P012408,tops,white,l,spring,supplierc,18.48,144.32
P012409,dresses,red,l,spring,supplierd,29.04,170.45
P012410,shoes,blue,s,winter,suppliera,62.92,141.29
P012411,dresses,blue,xl,fall,supplierd,53.97,36.83
P012412,shoes,blue,l,fall,suppliera,8.4,127.74
P012413,accessories,blue,xl,fall,supplierc,59.09,145.44
P012414,tops,blue,l,fall,supplierd,75.6,75.38
P012415,accessories,yellow,xl,winter,supplierc,52.84,66.25
P012416,shoes,white,s,winter,supplierb,44.62,195.45
P012417,bottoms,blue,xs,fall,supplierd,32.66,118.67
P012418,accessories,black,xs,fall,supplierb,22.9,161.86
P012419,bottoms,green,m,winter,supplierd,58.71,147.87
P012420,shoes,,s,winter,supplierc,61.31,93.37
P012421,tops,yellow,xs,winter,supplierd,23.43,17.74
P012422,bottoms,black,s,summer,supplierb,50.87,75.02
P012423,shoes,white,l,winter,suppliera,40.73,182.59
P012424,bottoms,black,m,spring,supplierd,29.61,133.93
P012425,accessories,red,s,summer,supplierc,34.74,89.21
P012426,shoes,red,l,summer,supplierc,46.57,61.13
P012427,accessories,black,l,spring,supplierc,58.31,157.08
P012428,dresses,blue,m,winter,supplierd,67.02,13.73
P012429,shoes,blue,xl,summer,supplierc,15.23,177.35
P012430,bottoms,yellow,m,fall,supplierc,26.35,17.39
P012431,dresses,blue,l,summer,supplierb,77.6,99.14
P012432,accessories,yellow,s,winter,supplierb,21.45,119.89
P012433,accessories,black,xs,fall,supplierc,9.6,113.03
P012434,bottoms,red,xs,spring,suppliera,12.13,176.35
P012435,dresses,red,l,spring,supplierd,74.38,14.65
P012436,tops,white,s,fall,supplierb,12.24,141.94
P012437,bottoms,yellow,m,summer,supplierd,60.7,19.61
P012438,accessories,red,xs,fall,supplierc,52.94,85.64
P012439,shoes,red,l,summer,supplierb,57.96,18.27
P012440,dresses,green,xl,spring,supplierb,59.24,63.89
P012441,tops,red,xs,winter,supplierd,5.39,83.71
P012442,shoes,,xs,fall,supplierc,65.47,19.45
P012443,dresses,yellow,l,winter,supplierd,31.18,44.37
P012444,bottoms,blue,xl,winter,supplierc,39.55,118.65
P012445,bottoms,black,l,winter,supplierb,69.9,162.87
P012446,dresses,yellow,xs,winter,supplierb,22.98,133.12
P012447,tops,blue,l,summer,supplierd,77.64,28.13
P012448,dresses,blue,xs,summer,supplierc,67.78,164.59
P012449,shoes,white,s,fall,supplierc,16.6,89.3
P012450,shoes,yellow,l,summer,suppliera,73.91,16.49
P012451,bottoms,red,m,summer,supplierd,13.83,178.45
P012452,dresses,white,l,summer,suppliera,52.56,98.04
P012453,???,blue,s,fall,supplierc,79.86,97.18
P012454,tops,green,xs,summer,supplierb,17.53,129.7
P012455,shoes,green,s,summer,suppliera,54.91,102.25
P012456,accessories,,s,fall,supplierb,37.79,26.56
P012457,accessories,white,l,spring,supplierc,52.36,39.55
P012458,dresses,white,m,winter,suppliera,59.23,24.3
P012459,dresses,red,m,summer,supplierc,17.69,114.76
P012460,accessories,white,l,winter,suppliera,69.88,160.03
P012461,dresses,white,m,winter,suppliera,61.32,148.98
P012462,shoes,black,m,fall,supplierd,44.3,58.32
P012463,tops,white,m,spring,supplierc,14.55,112.65
P012464,tops,yellow,xl,winter,supplierb,19.04,16.95
P012465,bottoms,white,s,fall,supplierb,49.3,81.22
P012466,shoes,yellow,xs,spring,suppliera,54.42,10.5
P012467,dresses,yellow,xl,fall,supplierd,27.91,151.31
P012468,dresses,black,xs,winter,supplierc,71.37,37.4
P012469,bottoms,blue,l,fall,supplierc,14.74,44.8
P012470,bottoms,yellow,xl,summer,supplierd,58.95,72.51
P012471,dresses,blue,s,fall,supplierc,61.5,154.64
P012472,dresses,black,xs,winter,suppliera,39.96,55.5
P012473,shoes,red,xl,spring,supplierd,46.57,20.36
P012474,bottoms,white,l,winter,supplierc,71.1,158.07
P012475,shoes,yellow,xs,fall,suppliera,33.58,198.38
P012476,dresses,red,s,fall,supplierb,64.9,31.89
P012477,accessories,green,s,winter,supplierb,48.75,26.98
P012478,accessories,red,xs,summer,suppliera,61.29,24.36
P012479,dresses,,s,fall,supplierc,18.41,143.15
P012480,bottoms,blue,xs,winter,supplierc,58.46,168.01
P012481,accessories,white,l,spring,supplierc,32.42,143.66
P012482,bottoms,yellow,xs,winter,supplierd,32.23,69.28
P012483,accessories,white,xs,fall,supplierb,41.27,88.17
P012484,bottoms,white,xs,fall,supplierc,41.81,140.2
P012485,accessories,red,xs,fall,suppliera,45.24,154.11
P012486,bottoms,blue,xl,spring,supplierd,15.05,195.39
P012487,shoes,blue,s,summer,supplierd,9.02,117.28
P012488,bottoms,yellow,s,summer,supplierd,20.66,123.68
P012489,shoes,red,m,summer,supplierc,46.24,121.52
P012490,shoes,red,xl,fall,suppliera,57.56,20.64
P012491,dresses,red,s,summer,supplierc,51.15,95.11
P012492,shoes,green,xl,winter,supplierd,66.76,177.81
P012493,tops,green,xs,summer,supplierb,6.47,69.35
P012494,shoes,white,xs,summer,suppliera,50.34,79.28
P012495,bottoms,yellow,s,winter,supplierb,54.04,107.04
P012496,shoes,green,l,fall,supplierc,62.12,119.02
P012497,bottoms,red,s,fall,suppliera,69.36,92.38
P012498,bottoms,red,l,spring,supplierb,34.45,163.9
P012499,tops,red,xs,winter,supplierb,42.13,32.53
P012500,shoes,blue,m,fall,supplierc,6.63,133.18
P012501,shoes,yellow,xs,winter,supplierb,19.77,65.91
P012502,accessories,blue,xl,winter,supplierc,13.99,15.54
P012503,accessories,green,xs,winter,supplierb,19.97,37.29
P012504,dresses,black,xs,spring,supplierc,79.4,156.06
P012505,bottoms,black,xl,spring,supplierc,72.17,103.69
P012506,tops,red,xs,winter,supplierd,34.72,141.99
P012507,accessories,blue,s,winter,supplierb,63.87,155.8
P012508,shoes,yellow,xs,summer,supplierb,38.65,115.86
P012509,dresses,white,xl,summer,supplierb,56.34,115.51
P012510,tops,green,xs,summer,suppliera,30.97,19.61
P012511,shoes,blue,xl,winter,supplierd,39.88,72.19
P012512,shoes,red,l,spring,supplierc,72.39,186.55
P012513,bottoms,red,xl,winter,supplierd,58.19,21.91
P012514,bottoms,black,m,fall,supplierd,77.35,168.23
P012515,accessories,yellow,s,summer,suppliera,55.81,12.11
P012516,accessories,yellow,xs,winter,supplierc,61.96,25.36
P012517,shoes,,s,fall,supplierd,60.93,152.69
P012518,shoes,red,xs,fall,supplierb,18.52,34.84
P012519,accessories,,l,summer,supplierc,7.61,179.29
P012520,accessories,green,s,winter,supplierb,75.47,67.99
P012521,shoes,white,xs,winter,supplierd,7.7,97.03
P012522,tops,black,l,summer,suppliera,23.68,196.89
P012523,shoes,blue,m,fall,suppliera,76.52,111.65
P012524,tops,yellow,xs,winter,suppliera,62.38,116.54
